05:41:36.257906 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1
05:41:48.584296 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1074
05:41:48.595573 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1074
05:41:48.595675 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1075
05:41:48.605841 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1075
05:41:48.606009 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1076
05:41:48.618143 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1076
05:41:48.618244 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1077
05:41:48.628737 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1078
05:41:48.629048 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1077
05:41:48.639567 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1079
05:41:48.639653 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1078
05:41:48.651623 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1080
05:41:48.651670 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1079
05:41:48.664169 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1080
05:41:48.664221 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1081
05:41:48.675863 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1081
05:41:48.676146 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1082
05:41:48.688197 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1083
05:41:48.688288 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1082
05:41:48.700939 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1083
05:41:48.701071 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1084
05:41:48.713543 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1084
05:41:48.713602 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1085
05:41:48.723951 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1085
05:41:48.724143 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1086
05:41:48.736421 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1087
05:41:48.736514 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1086
05:41:48.749036 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1087
05:41:48.749149 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1088
05:41:48.761748 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1089
05:41:48.761860 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1088
05:41:48.772571 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1090
05:41:48.772676 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1089
05:41:48.785245 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1091
05:41:48.785320 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1090
05:41:48.797901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1092
05:41:48.798013 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1091
05:41:48.810551 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1093
05:41:48.810640 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1092
05:41:48.822218 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1093
05:41:48.822552 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1094
05:41:48.833788 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1095
05:41:48.835028 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1094
05:41:48.846519 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1096
05:41:48.846632 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1095
05:41:48.859360 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1097
05:41:48.859485 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1096
05:41:48.869882 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1098
05:41:48.869971 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1097
05:41:48.882599 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1099
05:41:48.882692 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1098
05:41:48.894599 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1099
05:41:48.894705 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1100
05:41:48.907123 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1100
05:41:48.907201 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1101
05:41:48.917454 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1102
05:41:48.919837 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1101
05:41:48.927800 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1103
05:41:48.930400 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1102
05:41:48.940011 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1104
05:41:48.940927 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1103
05:41:48.950264 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1105
05:41:48.953735 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1104
05:41:48.960536 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1106
05:41:48.964029 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1105
05:41:48.970850 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1107
05:41:48.975698 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1106
05:41:48.981276 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1108
05:41:48.988521 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1107
05:41:48.993974 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1109
05:41:48.998887 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1108
05:41:49.004789 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1110
05:41:49.011058 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1109
05:41:49.016984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1111
05:41:49.021291 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1110
05:41:49.027888 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1112
05:41:49.033575 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1111
05:41:49.039072 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1113
05:41:49.044876 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1112
05:41:49.050621 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1114
05:41:49.057699 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1113
05:41:49.061020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1115
05:41:49.068737 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1114
05:41:49.073688 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1116
05:41:49.079586 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1115
05:41:49.084792 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1117
05:41:49.092409 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1116
05:41:49.095905 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1118
05:41:49.102660 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1117
05:41:49.108393 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1119
05:41:49.112976 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1118
05:41:49.119285 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1120
05:41:49.123991 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1119
05:41:49.130421 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1121
05:41:49.136816 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1120
05:41:49.141271 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1122
05:41:49.147858 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1121
05:41:49.154002 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1123
05:41:49.160312 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1122
05:41:49.164933 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1124
05:41:49.172545 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1123
05:41:49.175320 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1125
05:41:49.182799 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1124
05:41:49.187947 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1126
05:41:49.195405 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1125
05:41:49.199938 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1127
05:41:49.208228 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1126
05:41:49.212572 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1128
05:41:49.218518 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1127
05:41:49.223459 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1129
05:41:49.228784 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1128
05:41:49.233842 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1130
05:41:49.241591 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1129
05:41:49.244824 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1131
05:41:49.252068 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1130
05:41:49.255874 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1132
05:41:49.264669 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1131
05:41:49.268613 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1133
05:41:49.275457 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1132
05:41:49.278834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1134
05:41:49.287470 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1133
05:41:49.290977 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1135
05:41:49.300299 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1134
05:41:49.303682 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1136
05:41:49.313109 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1135
05:41:49.313954 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1137
05:41:49.323613 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1136
05:41:49.324982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1138
05:41:49.335238 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1139
05:41:49.335319 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1137
05:41:49.347849 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1138
05:41:49.347900 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1140
05:41:49.359330 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1139
05:41:49.359386 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1141
05:41:49.369988 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1142
05:41:49.371832 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1140
05:41:49.380290 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1143
05:41:49.382328 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1141
05:41:49.391190 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1144
05:41:49.393075 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1142
05:41:49.403413 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1145
05:41:49.403472 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1143
05:41:49.414952 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1146
05:41:49.415049 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1144
05:41:49.427556 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1145
05:41:49.427720 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1147
05:41:49.439301 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1146
05:41:49.439347 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1148
05:41:49.450473 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1147
05:41:49.450537 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1149
05:41:49.460906 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1148
05:41:49.463416 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1150
05:41:49.471189 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1149
05:41:49.476288 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1151
05:41:49.481441 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1150
05:41:49.488079 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1152
05:41:49.492495 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1151
05:41:49.498486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1153
05:41:49.505112 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1152
05:41:49.509151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1154
05:41:49.516736 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1153
05:41:49.519459 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1155
05:41:49.527387 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1154
05:41:49.529613 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1156
05:41:49.537888 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1155
05:41:49.541432 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1157
05:41:49.549185 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1156
05:41:49.554282 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1158
05:41:49.560079 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1157
05:41:49.566053 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1159
05:41:49.570568 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1158
05:41:49.576486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1160
05:41:49.581176 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1159
05:41:49.586826 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1161
05:41:49.591630 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1160
05:41:49.597178 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1162
05:41:49.602957 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1161
05:41:49.609557 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1163
05:41:49.613491 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1162
05:41:49.620959 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1164
05:41:49.624854 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1163
05:41:49.631503 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1165
05:41:49.635692 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1164
05:41:49.642587 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1166
05:41:49.645909 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1165
05:41:49.655007 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1167
05:41:49.658067 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1166
05:41:49.665221 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1168
05:41:49.669545 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1167
05:41:49.675509 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1169
05:41:49.680023 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1168
05:41:49.685836 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1170
05:41:49.691930 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1169
05:41:49.696265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1171
05:41:49.703747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1170
05:41:49.708262 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1172
05:41:49.714069 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1171
05:41:49.718426 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1173
05:41:49.725349 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1172
05:41:49.728614 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1174
05:41:49.738145 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1173
05:41:49.740763 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1175
05:41:49.748443 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1174
05:41:49.753307 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1176
05:41:49.759173 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1175
05:41:49.763742 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1177
05:41:49.770121 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1176
05:41:49.775331 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1178
05:41:49.780551 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1177
05:41:49.787838 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1179
05:41:49.792108 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1178
05:41:49.798165 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1180
05:41:49.804918 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1179
05:41:49.809624 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1181
05:41:49.815641 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1180
05:41:49.820359 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1182
05:41:49.826672 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1181
05:41:49.830840 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1183
05:41:49.837011 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1182
05:41:49.841543 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1184
05:41:49.849821 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1183
05:41:49.853066 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1185
05:41:49.861092 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1184
05:41:49.865764 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1186
05:41:49.872958 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1185
05:41:49.876409 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1187
05:41:49.884154 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1186
05:41:49.886974 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1188
05:41:49.894303 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1187
05:41:49.897159 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1189
05:41:49.906922 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1188
05:41:49.908851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1190
05:41:49.919080 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1189
05:41:49.919155 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1191
05:41:49.929571 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1190
05:41:49.929707 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1192
05:41:49.939995 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1191
05:41:49.940290 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1193
05:41:49.952638 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1192
05:41:49.952831 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1194
05:41:49.963510 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1193
05:41:49.963611 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1195
05:41:49.976395 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1196
05:41:49.976500 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1194
05:41:49.988867 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1197
05:41:49.988918 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1195
05:41:49.999332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1198
05:41:49.999390 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1196
05:41:50.012182 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1199
05:41:50.012274 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1197
05:41:50.024659 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1200
05:41:50.024756 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1198
05:41:50.036976 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1201
05:41:50.037402 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1199
05:41:50.049599 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1200
05:41:50.049723 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1202
05:41:50.060895 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1203
05:41:50.060989 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1201
05:41:50.073022 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1202
05:41:50.073072 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1204
05:41:50.083355 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1205
05:41:50.083465 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1203
05:41:50.096008 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1204
05:41:50.096103 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1206
05:41:50.107321 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1205
05:41:50.107654 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1207
05:41:50.117570 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1206
05:41:50.119393 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1208
05:41:50.128417 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1207
05:41:50.132017 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1209
05:41:50.141065 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1208
05:41:50.144604 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1210
05:41:50.153581 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1209
05:41:50.155881 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1211
05:41:50.163910 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1210
05:41:50.166252 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1212
05:41:50.174381 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1211
05:41:50.179102 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1213
05:41:50.187025 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1212
05:41:50.191943 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1214
05:41:50.197403 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1213
05:41:50.202941 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1215
05:41:50.207974 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1214
05:41:50.213502 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1216
05:41:50.219234 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1215
05:41:50.225090 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1217
05:41:50.231335 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1216
05:41:50.237065 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1218
05:41:50.242032 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1217
05:41:50.247407 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1219
05:41:50.252791 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1218
05:41:50.260045 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1220
05:41:50.264998 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1219
