05:31:35.749948 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1
05:31:36.281905 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 47
05:31:36.282259 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 47
05:31:36.293097 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 48
05:31:36.293186 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 48
05:31:36.305393 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 49
05:31:36.305493 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 49
05:31:36.316461 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 50
05:31:36.316680 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 50
05:31:36.326794 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 51
05:31:36.326883 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 51
05:31:36.338921 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 52
05:31:36.338929 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 52
05:31:36.349228 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 53
05:31:36.351731 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 53
05:31:36.359505 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 54
05:31:36.363436 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 54
05:31:36.370944 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 55
05:31:36.373921 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 55
05:31:36.383604 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 56
05:31:36.384138 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 56
05:31:36.394049 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 57
05:31:36.396649 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 57
05:31:36.405289 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 58
05:31:36.407439 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 58
05:31:36.417435 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 59
05:31:36.417819 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 59
05:31:36.427811 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 60
05:31:36.428122 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 60
05:31:36.438151 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 61
05:31:36.438263 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 61
05:31:36.450997 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 62
05:31:36.451089 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 62
05:31:36.463567 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 63
05:31:36.463612 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 63
05:31:36.474597 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 64
05:31:36.474694 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 64
05:31:36.486097 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 65
05:31:36.486123 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 65
05:31:36.497230 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 66
05:31:36.497265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 66
05:31:36.509325 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 67
05:31:36.509400 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 67
05:31:36.520307 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 68
05:31:36.520389 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 68
05:31:36.532676 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 69
05:31:36.532778 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 69
05:31:36.543678 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 70
05:31:36.543776 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 70
05:31:36.555722 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 71
05:31:36.555750 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 71
05:31:36.568618 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 72
05:31:36.568656 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 72
05:31:36.579226 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 73
05:31:36.579334 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 73
05:31:36.590000 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 74
05:31:36.590202 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 74
05:31:36.602267 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 75
05:31:36.602494 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 75
05:31:36.612683 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 76
05:31:36.612761 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 76
05:31:36.624991 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 77
05:31:36.625644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 77
05:31:36.636260 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 78
05:31:36.636401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 78
05:31:36.648187 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 79
05:31:36.648307 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 79
05:31:36.658503 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 80
05:31:36.658574 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 80
05:31:36.669442 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 81
05:31:36.669841 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 81
05:31:36.681219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 82
05:31:36.682651 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 82
05:31:36.691630 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 83
05:31:36.695544 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 83
05:31:36.704448 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 84
05:31:36.705894 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 84
05:31:36.716036 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 85
05:31:36.716302 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 85
05:31:36.726438 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 86
05:31:36.726593 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 86
05:31:36.737487 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 87
05:31:36.737592 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 87
05:31:36.750304 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 88
05:31:36.750419 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 88
05:31:36.761444 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 89
05:31:36.761519 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 89
05:31:36.773651 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 90
05:31:36.773810 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 90
05:31:36.783995 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 91
05:31:36.784294 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 91
05:31:36.794867 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 92
05:31:36.794937 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 92
05:31:36.806766 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 93
05:31:36.806868 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 93
05:31:36.817313 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 94
05:31:36.817368 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 94
05:31:36.827733 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 95
05:31:36.827877 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 95
05:31:36.838100 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 96
05:31:36.838260 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 96
05:31:36.849468 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 97
05:31:36.849525 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 97
05:31:36.860020 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 98
05:31:36.860177 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 98
05:31:36.870701 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 99
05:31:36.870747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 99
05:31:36.881015 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 100
05:31:36.881125 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 100
05:31:36.891539 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 101
05:31:36.891597 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 101
05:31:36.901835 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 102
05:31:36.901920 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 102
05:31:36.913523 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 103
05:31:36.913563 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 103
05:31:36.923975 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 104
05:31:36.924022 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 104
05:31:36.935852 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 105
05:31:36.935893 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 105
05:31:36.946599 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 106
05:31:36.948585 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 106
05:31:36.956834 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 107
05:31:36.961417 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 107
05:31:36.967581 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 108
05:31:36.972011 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 108
05:31:36.977885 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 109
05:31:36.984656 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 109
05:31:36.989814 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 110
05:31:36.995137 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 110
05:31:37.001340 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 111
05:31:37.005294 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 111
05:31:37.014073 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 112
05:31:37.017985 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 112
05:31:37.025549 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 113
05:31:37.028386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 113
05:31:37.038364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 114
05:31:37.038496 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 114
05:31:37.050436 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 115
05:31:37.050530 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 115
05:31:37.061510 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 116
05:31:37.061527 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 116
05:31:37.074275 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 117
05:31:37.074305 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 117
05:31:37.087108 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 118
05:31:37.087254 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 118
05:31:37.098019 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 119
05:31:37.098057 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 119
05:31:37.108785 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 120
05:31:37.108833 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 120
05:31:37.120044 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 121
05:31:37.120115 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 121
05:31:37.130410 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 122
05:31:37.130559 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 122
05:31:37.141100 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 123
05:31:37.141138 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 123
05:31:37.153964 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 124
05:31:37.154147 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 124
05:31:37.165029 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 125
05:31:37.165069 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 125
05:31:37.176429 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 126
05:31:37.176776 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 126
05:31:37.186744 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 127
05:31:37.187087 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 127
05:31:37.197269 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 128
05:31:37.197390 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 128
05:31:37.207613 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 129
05:31:37.207687 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 129
05:31:37.218288 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 130
05:31:37.218381 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 130
05:31:37.228563 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 131
05:31:37.228712 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 131
05:31:37.241281 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 132
05:31:37.241388 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 132
05:31:37.254198 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 133
05:31:37.254239 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 133
05:31:37.265929 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 134
05:31:37.266030 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 134
05:31:37.276982 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 135
05:31:37.277354 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 135
05:31:37.290135 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 136
05:31:37.290211 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 136
05:31:37.300949 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 137
05:31:37.301004 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 137
05:31:37.313851 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 138
05:31:37.314009 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 138
05:31:37.324186 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 139
05:31:37.325290 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 139
05:31:37.334593 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 140
05:31:37.336029 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 140
05:31:37.346385 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 141
05:31:37.346564 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 141
05:31:37.357731 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 142
05:31:37.357777 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 142
05:31:37.368914 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 143
05:31:37.369248 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 143
05:31:37.379652 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 144
05:31:37.379690 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 144
05:31:37.391348 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 145
05:31:37.391550 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 145
05:31:37.402417 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 146
05:31:37.402505 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 146
05:31:37.415361 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 147
05:31:37.415514 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 147
05:31:37.426307 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 148
05:31:37.426518 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 148
05:31:37.436880 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 149
05:31:37.436946 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 149
05:31:37.449714 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 150
05:31:37.449821 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 150
05:31:37.460332 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 151
05:31:37.460386 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 151
05:31:37.471271 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 152
05:31:37.471327 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 152
05:31:37.481744 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 153
05:31:37.481785 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 153
