10:43:36.163868 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1
10:43:52.700827 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1405
10:43:52.710941 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1406
10:43:52.710984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1406
10:43:52.721392 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1407
10:43:52.721462 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1407
10:43:52.732846 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1408
10:43:52.732987 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1408
10:43:52.744312 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1409
10:43:52.744457 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1409
10:43:52.754960 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1410
10:43:52.754999 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1410
10:43:52.767425 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1411
10:43:52.767454 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1411
10:43:52.779959 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1412
10:43:52.779978 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1412
10:43:52.792474 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1413
10:43:52.792495 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1413
10:43:52.803091 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1414
10:43:52.803110 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1414
10:43:52.814860 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1415
10:43:52.814928 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1415
10:43:52.827382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1416
10:43:52.827518 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1416
10:43:52.839998 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1417
10:43:52.840147 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1417
10:43:52.852481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1418
10:43:52.852497 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1418
10:43:52.864984 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1419
10:43:52.865102 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1419
10:43:52.877520 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1420
10:43:52.877551 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1420
10:43:52.889306 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1421
10:43:52.889350 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1421
10:43:52.901876 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1422
10:43:52.901897 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1422
10:43:52.914030 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1423
10:43:52.914063 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1423
10:43:52.926562 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1424
10:43:52.926600 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1424
10:43:52.937520 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1425
10:43:52.939253 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1425
10:43:52.948281 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1426
10:43:52.951851 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1426
10:43:52.960760 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1427
10:43:52.964447 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1427
10:43:52.971428 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1428
10:43:52.977045 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1428
10:43:52.983878 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1429
10:43:52.989285 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1429
10:43:52.994229 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1430
10:43:53.001993 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1430
10:43:53.005635 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1431
10:43:53.013669 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1431
10:43:53.018075 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1432
10:43:53.026271 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1432
10:43:53.029890 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1433
10:43:53.038967 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1433
10:43:53.041907 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1434
10:43:53.049847 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1434
10:43:53.053326 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1435
10:43:53.061850 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1435
10:43:53.063453 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1436
10:43:53.072359 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1436
10:43:53.073790 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1437
10:43:53.082519 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1437
10:43:53.083968 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1438
10:43:53.092878 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1438
10:43:53.094125 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1439
10:43:53.103209 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1439
10:43:53.104233 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1440
10:43:53.113492 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1440
10:43:53.114441 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1441
10:43:53.123636 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1441
10:43:53.124646 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1442
10:43:53.134065 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1442
10:43:53.135080 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1443
10:43:53.144452 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1443
10:43:53.145393 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1444
10:43:53.154745 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1444
10:43:53.155729 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1445
10:43:53.165372 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1445
10:43:53.166086 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1446
10:43:53.176050 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1446
10:43:53.176214 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1447
10:43:53.186845 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1448
10:43:53.187127 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1447
10:43:53.197330 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1448
10:43:53.197367 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1449
10:43:53.210044 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1449
10:43:53.210076 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1450
10:43:53.222540 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1450
10:43:53.222572 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1451
10:43:53.234240 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1451
10:43:53.234360 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1452
10:43:53.244567 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1452
10:43:53.244599 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1453
10:43:53.254951 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1454
10:43:53.255050 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1453
10:43:53.265143 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1455
10:43:53.265216 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1454
10:43:53.277639 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1456
10:43:53.277670 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1455
10:43:53.290171 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1457
10:43:53.290214 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1456
10:43:53.302714 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1457
10:43:53.302768 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1458
10:43:53.313843 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1459
10:43:53.313878 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1458
10:43:53.325350 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1460
10:43:53.325384 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1459
10:43:53.336993 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1461
10:43:53.337020 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1460
10:43:53.349646 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1462
10:43:53.349679 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1461
10:43:53.362108 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1462
10:43:53.362158 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1463
10:43:53.373709 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1464
10:43:53.373826 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1463
10:43:53.386325 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1464
10:43:53.386356 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1465
10:43:53.398882 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1466
10:43:53.398905 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1465
10:43:53.410039 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1466
10:43:53.410067 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1467
10:43:53.422308 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1467
10:43:53.422335 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1468
10:43:53.434483 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1469
10:43:53.434537 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1468
10:43:53.445172 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1470
10:43:53.445189 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1469
10:43:53.457667 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1471
10:43:53.457692 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1470
10:43:53.467836 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1471
10:43:53.467963 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1472
10:43:53.480470 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1472
10:43:53.480512 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1473
10:43:53.491332 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1473
10:43:53.491360 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1474
10:43:53.503874 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1474
10:43:53.503895 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1475
10:43:53.515108 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1475
10:43:53.515156 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1476
10:43:53.527591 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1477
10:43:53.527636 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1476
10:43:53.537765 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1477
10:43:53.537847 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1478
10:43:53.550330 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1478
10:43:53.550347 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1479
10:43:53.560661 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1479
10:43:53.560680 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1480
10:43:53.571254 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1481
10:43:53.571385 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1480
10:43:53.581817 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1482
10:43:53.583914 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1481
10:43:53.592219 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1483
10:43:53.594916 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1482
10:43:53.602919 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1484
10:43:53.605497 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1483
10:43:53.614049 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1485
10:43:53.616922 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1484
10:43:53.624647 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1486
10:43:53.629512 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1485
10:43:53.635313 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1487
10:43:53.639987 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1486
10:43:53.647460 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1488
10:43:53.652589 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1487
10:43:53.658043 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1489
10:43:53.662810 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1488
10:43:53.670163 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1490
10:43:53.673373 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1489
10:43:53.680401 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1491
10:43:53.683560 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1490
10:43:53.691673 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1492
10:43:53.694052 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1491
10:43:53.701921 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1493
10:43:53.704439 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1492
10:43:53.712271 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1494
10:43:53.714663 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1493
10:43:53.722608 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1495
10:43:53.726300 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1494
10:43:53.732943 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1496
10:43:53.736707 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1495
10:43:53.743143 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1497
10:43:53.747051 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1496
10:43:53.754420 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1498
10:43:53.758790 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1497
10:43:53.764831 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1499
10:43:53.768984 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1498
10:43:53.775069 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1500
10:43:53.779792 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1499
10:43:53.785287 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1501
10:43:53.790441 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1500
10:43:53.795684 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1502
10:43:53.800875 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1501
10:43:53.805879 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1503
10:43:53.811608 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1502
10:43:53.816644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1504
10:43:53.822776 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1503
10:43:53.827485 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1505
10:43:53.833326 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1504
10:43:53.840128 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1506
10:43:53.845167 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1505
10:43:53.850319 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1507
10:43:53.855976 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1506
10:43:53.862466 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1508
10:43:53.866947 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1507
10:43:53.874265 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1509
10:43:53.878813 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1508
10:43:53.885693 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1510
10:43:53.890218 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1509
10:43:53.895841 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1511
10:43:53.902802 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1510
10:43:53.908403 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1512
10:43:53.915286 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1511
10:43:53.920963 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1513
10:43:53.925902 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1512
10:43:53.931066 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1514
10:43:53.936068 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1513
10:43:53.941270 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1515
10:43:53.946196 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1514
10:43:53.951788 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1516
10:43:53.958810 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1515
10:43:53.964389 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1517
10:43:53.971311 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1516
10:43:53.976983 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1518
10:43:53.981523 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1517
10:43:53.987434 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1519
10:43:53.992198 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1518
10:43:54.000062 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1520
10:43:54.002300 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1519
10:43:54.012310 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1521
10:43:54.012442 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1520
10:43:54.022561 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1522
10:43:54.022589 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1521
10:43:54.035033 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1523
10:43:54.035056 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1522
10:43:54.045127 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1524
10:43:54.045192 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1523
10:43:54.056198 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1525
10:43:54.056222 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1524
10:43:54.066484 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1526
10:43:54.066526 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1525
10:43:54.076594 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1527
10:43:54.076647 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1526
10:43:54.087369 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1528
10:43:54.087392 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1527
10:43:54.097576 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1529
10:43:54.097604 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1528
10:43:54.110078 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1530
10:43:54.110109 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1529
10:43:54.122205 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1531
10:43:54.122228 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1530
10:43:54.133281 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1532
10:43:54.133304 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1531
10:43:54.143449 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1533
10:43:54.143471 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1532
10:43:54.153602 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1534
10:43:54.153624 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1533
10:43:54.163745 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1535
10:43:54.163771 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1534
10:43:54.173918 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1536
10:43:54.173956 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1535
10:43:54.184032 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1537
10:43:54.184068 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1536
10:43:54.194166 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1538
10:43:54.194256 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1537
10:43:54.205761 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1539
10:43:54.205791 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1538
10:43:54.216670 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1540
10:43:54.216698 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1539
10:43:54.226847 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1541
10:43:54.226915 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1540
10:43:54.237050 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1541
10:43:54.237071 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1542
10:43:54.248291 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1543
10:43:54.249530 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1542
10:43:54.260656 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1543
10:43:54.260766 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1544
10:43:54.271162 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1544
10:43:54.272874 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1545
10:43:54.281324 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1545
10:43:54.283002 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1546
10:43:54.291413 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1546
10:43:54.294356 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1547
10:43:54.301528 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1547
10:43:54.304433 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1548
10:43:54.311724 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1548
10:43:54.314644 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1549
10:43:54.321881 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1549
10:43:54.324824 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1550
10:43:54.334339 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1550
10:43:54.334940 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1551
10:43:54.346406 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1551
10:43:54.346503 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1552
10:43:54.357076 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1552
10:43:54.357127 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1553
10:43:54.369468 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1554
10:43:54.369519 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1553
10:43:54.382107 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 492 , 1555
10:43:54.382168 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 493 , 1554
