20:25:09.641564 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1
20:25:22.948536 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1231
20:25:22.951659 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1213
20:25:22.959300 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1232
20:25:22.961935 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1214
20:25:22.969966 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1233
20:25:22.972208 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1215
20:25:22.980633 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1234
20:25:22.982586 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1216
20:25:22.991054 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1235
20:25:22.992981 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1217
20:25:23.001394 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1236
20:25:23.003209 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1218
20:25:23.011670 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1237
20:25:23.014312 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1219
20:25:23.021976 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1238
20:25:23.025142 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1220
20:25:23.032698 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1239
20:25:23.036140 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1221
20:25:23.043529 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1240
20:25:23.047129 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1222
20:25:23.054326 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1241
20:25:23.058114 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1223
20:25:23.065761 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1242
20:25:23.069119 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1224
20:25:23.076594 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1243
20:25:23.080296 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1225
20:25:23.087630 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1244
20:25:23.091286 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1226
20:25:23.098403 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1245
20:25:23.102397 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1227
20:25:23.109207 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1246
20:25:23.113423 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1228
20:25:23.120021 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1247
20:25:23.124426 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1229
20:25:23.130794 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1248
20:25:23.135418 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1230
20:25:23.141598 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1249
20:25:23.146410 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1231
20:25:23.152928 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1250
20:25:23.157405 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1232
20:25:23.163798 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1251
20:25:23.168389 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1233
20:25:23.174591 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1252
20:25:23.179384 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1234
20:25:23.185828 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1253
20:25:23.190369 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1235
20:25:23.196635 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1254
20:25:23.201364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1236
20:25:23.207402 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1255
20:25:23.212501 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1237
20:25:23.218158 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1256
20:25:23.223480 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1238
20:25:23.228909 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1257
20:25:23.234489 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1239
20:25:23.239667 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1258
20:25:23.245474 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1240
20:25:23.250418 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1259
20:25:23.256477 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1241
20:25:23.261174 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1260
20:25:23.267456 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1242
20:25:23.271928 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1261
20:25:23.278433 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1243
20:25:23.282690 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1262
20:25:23.289409 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1244
20:25:23.293488 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1263
20:25:23.300386 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1245
20:25:23.304252 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1264
20:25:23.311364 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1246
20:25:23.315041 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1265
20:25:23.322564 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1247
20:25:23.325801 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1266
20:25:23.333572 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1248
20:25:23.336556 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1267
20:25:23.344568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1249
20:25:23.347309 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1268
20:25:23.355574 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1250
20:25:23.358058 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1269
20:25:23.366568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1251
20:25:23.368810 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1270
20:25:23.377568 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1252
20:25:23.379557 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1271
20:25:23.388542 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1253
20:25:23.390309 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1272
20:25:23.399704 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1254
20:25:23.401109 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1273
20:25:23.410678 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1255
20:25:23.411864 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1274
20:25:23.421663 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1256
20:25:23.422728 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1275
20:25:23.432682 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1257
20:25:23.433486 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1276
20:25:23.444318 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1277
20:25:23.445032 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1258
20:25:23.455157 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1278
20:25:23.456078 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1259
20:25:23.466104 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1279
20:25:23.468552 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1260
20:25:23.476997 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1280
20:25:23.479195 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1261
20:25:23.487701 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1281
20:25:23.489538 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1262
20:25:23.498368 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1282
20:25:23.499881 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1263
20:25:23.509035 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1283
20:25:23.510216 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1264
20:25:23.519679 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1284
20:25:23.520948 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1265
20:25:23.530469 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1285
20:25:23.531799 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1266
20:25:23.541276 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1286
20:25:23.543682 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1267
20:25:23.552095 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1287
20:25:23.556371 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1268
20:25:23.563015 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1288
20:25:23.567409 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1269
20:25:23.573831 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1289
20:25:23.578421 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1270
20:25:23.584664 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1290
20:25:23.589416 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1271
20:25:23.595459 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1291
20:25:23.600421 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1272
20:25:23.606288 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1292
20:25:23.611418 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1273
20:25:23.617221 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1293
20:25:23.622556 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1274
20:25:23.628017 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1294
20:25:23.633566 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1275
20:25:23.638833 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1295
20:25:23.644442 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1276
20:25:23.649617 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1296
20:25:23.655346 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1277
20:25:23.660465 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1297
20:25:23.666388 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1278
20:25:23.671258 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1298
20:25:23.677290 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1279
20:25:23.682103 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1299
20:25:23.690886 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1280
20:25:23.693411 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1300
20:25:23.701830 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1281
20:25:23.704118 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1301
20:25:23.712698 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1282
20:25:23.714811 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1302
20:25:23.723638 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1283
20:25:23.725516 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1303
20:25:23.734507 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1284
20:25:23.736208 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1304
20:25:23.745378 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1285
20:25:23.746923 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1305
20:25:23.756235 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1286
20:25:23.757597 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1306
20:25:23.767208 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1287
20:25:23.768378 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1307
20:25:23.778228 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1288
20:25:23.779061 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1308
20:25:23.788857 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1289
20:25:23.789433 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1309
20:25:23.799333 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1290
20:25:23.799739 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1310
20:25:23.809792 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1291
20:25:23.810397 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1311
20:25:23.821107 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1312
20:25:23.821366 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1292
20:25:23.831413 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1313
20:25:23.831774 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1293
20:25:23.841701 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1314
20:25:23.842129 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1294
20:25:23.851972 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1315
20:25:23.852479 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1295
20:25:23.862289 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1316
20:25:23.862796 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1296
20:25:23.872558 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1317
20:25:23.873131 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1297
20:25:23.883410 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1318
20:25:23.884192 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1298
20:25:23.894214 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1319
20:25:23.895130 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1299
20:25:23.905161 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1320
20:25:23.906129 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1300
20:25:23.915944 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1321
20:25:23.917258 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1301
20:25:23.926782 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1322
20:25:23.928374 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1302
20:25:23.937570 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1323
20:25:23.939317 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1303
20:25:23.948377 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1324
20:25:23.950284 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1304
20:25:23.959211 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1325
20:25:23.961274 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1305
20:25:23.970039 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1326
20:25:23.972318 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1306
20:25:23.981044 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1327
20:25:23.983259 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1307
20:25:23.991839 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1328
20:25:23.994199 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1308
20:25:24.002848 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1329
20:25:24.004804 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1309
20:25:24.013225 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1330
20:25:24.015181 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1310
20:25:24.023898 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1331
20:25:24.025555 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1311
20:25:24.034577 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1332
20:25:24.035927 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1312
20:25:24.045967 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1333
20:25:24.046954 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1313
20:25:24.056853 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1334
20:25:24.058067 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1314
20:25:24.067706 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1335
20:25:24.069196 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1315
20:25:24.080128 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1336
20:25:24.081359 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1316
20:25:24.090993 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1337
20:25:24.092479 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1317
20:25:24.101866 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1338
20:25:24.103459 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1318
20:25:24.112668 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1339
20:25:24.114296 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1319
20:25:24.123459 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1340
20:25:24.125280 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1320
20:25:24.134255 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1341
20:25:24.136109 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1321
20:25:24.145053 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1342
20:25:24.147085 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1322
20:25:24.155847 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1343
20:25:24.157901 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1323
20:25:24.166627 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1344
20:25:24.168728 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1324
20:25:24.177470 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1345
20:25:24.179714 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1325
20:25:24.188294 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1346
20:25:24.190686 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1326
20:25:24.199144 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1347
20:25:24.201654 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1327
20:25:24.209972 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1348
20:25:24.212692 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1328
20:25:24.220978 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1349
20:25:24.223686 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1329
20:25:24.231790 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1350
20:25:24.234662 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1330
20:25:24.242724 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1351
20:25:24.245636 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1331
20:25:24.253743 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1352
20:25:24.256607 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1332
20:25:24.264594 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1353
20:25:24.267575 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1333
20:25:24.275447 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1354
20:25:24.278536 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1334
20:25:24.286279 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1355
20:25:24.289495 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1335
20:25:24.297130 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1356
20:25:24.300481 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1336
20:25:24.307955 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1357
20:25:24.311450 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1337
20:25:24.319927 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1358
20:25:24.322544 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1338
20:25:24.330747 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1359
20:25:24.333548 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1339
20:25:24.341584 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1360
20:25:24.344521 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1340
20:25:24.352540 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1361
20:25:24.355486 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1341
20:25:24.363382 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1362
20:25:24.366452 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1342
20:25:24.374238 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1363
20:25:24.377418 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1343
20:25:24.385083 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1364
20:25:24.388382 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1344
20:25:24.395936 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1365
20:25:24.399352 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1345
20:25:24.406760 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1366
20:25:24.410190 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1346
20:25:24.417605 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1367
20:25:24.421154 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1347
20:25:24.428430 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1368
20:25:24.432255 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1348
20:25:24.439251 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1369
20:25:24.443230 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1349
20:25:24.450094 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1370
20:25:24.454238 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1350
20:25:24.461021 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1371
20:25:24.469956 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1351
20:25:24.471991 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1372
20:25:24.481016 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1352
20:25:24.483212 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1373
20:25:24.492012 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1353
20:25:24.496185 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1374
20:25:24.503293 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1354
20:25:24.507287 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1375
20:25:24.514269 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1355
20:25:24.518062 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1376
20:25:24.525307 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1356
20:25:24.528829 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1377
20:25:24.536155 , IP , lte , > , 134.226.40.138.60000: , UDP, , length , 1432 , 1357
20:25:24.539591 , IP , wifi , > , 134.226.40.138.60000: , UDP, , length , 1433 , 1378
